INGREDIENT_NAME,ROUTE,DOSAGE_FORM,CAS_NUMBER,UNII,POTENCY_AMOUNT,POTENCY_UNIT,MAXIMUM_DAILY_EXPOSURE,MAXIMUM_DAILY_EXPOSURE_UNIT,RECORD_UPDATED
"SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS",SUBCUTANEOUS,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",7558807,KH7I04HPUU,1.1,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS",TOPICAL,CREAM,7558807,KH7I04HPUU,1,%w/w,,,
"SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS",TOPICAL,GEL,7558807,KH7I04HPUU,,,6,mg,
"SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS",TOPICAL,LOTION,7558807,KH7I04HPUU,0.2,%w/w,,,
"SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS",TOPICAL,"SHAMPOO, SUSPENSION",7558807,KH7I04HPUU,1,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS",TOPICAL,SOLUTION,7558807,KH7I04HPUU,0.47,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS",VAGINAL,CREAM,7558807,KH7I04HPUU,,ADJ PH,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",INTRAMUSCULAR,INJECTION,13472350,5QWK665956,12.8,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",INTRATHECAL,"INJECTION, SOLUTION",13472350,5QWK665956,0.01,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",INTRAVENOUS,INJECTION,13472350,5QWK665956,12.8,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",INTRAVENOUS,"INJECTION, POWDER, FOR SOLUTION",13472350,5QWK665956,1.6,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",INTRAVENOUS,"INJECTION, SOLUTION",13472350,5QWK665956,0.3,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",OPHTHALMIC,SOLUTION,13472350,5QWK665956,,,2,mg,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",OPHTHALMIC,SOLUTION/ DROPS,13472350,5QWK665956,1.15,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",ORAL,SOLUTION,13472350,5QWK665956,,,63,mg,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",ORAL,SUSPENSION,13472350,5QWK665956,,,140,mg,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",SUBCUTANEOUS,INJECTION,13472350,5QWK665956,0.3,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",SUBCUTANEOUS,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",13472350,5QWK665956,1.3,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",SUBCUTANEOUS,"INJECTION, SOLUTION",13472350,5QWK665956,0.3,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, DIHYDRATE",TOPICAL,GEL,13472350,5QWK665956,0.02,%w/w,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRA-ARTICULAR,INJECTION,10049215,593YOG76RN,,,14,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRA-ARTICULAR,"INJECTION, SUSPENSION",10049215,593YOG76RN,0.04,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRALESIONAL,INJECTION,10049215,593YOG76RN,,,14,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRALESIONAL,"INJECTION, SUSPENSION",10049215,593YOG76RN,,,13,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAMUSCULAR,INJECTION,10049215,593YOG76RN,,,120,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAMUSCULAR,"INJECTION, POWDER, FOR SOLUTION",10049215,593YOG76RN,1.84,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAMUSCULAR,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",10049215,593YOG76RN,15.55,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAMUSCULAR,"INJECTION, SUSPENSION",10049215,593YOG76RN,,,13,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAMUSCULAR,"SUSPENSION, EXTENDED RELEASE",10049215,593YOG76RN,0.38,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRASYNOVIAL,"INJECTION, SUSPENSION",10049215,593YOG76RN,,,13,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAVASCULAR,INJECTION,10049215,593YOG76RN,0.15,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAVENOUS,INJECTION,10049215,593YOG76RN,,,120,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAVENOUS,"INJECTION, POWDER, FOR SOLUTION",10049215,593YOG76RN,13.61,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAVENOUS,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",10049215,593YOG76RN,15.55,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAVENOUS,"INJECTION, SOLUTION",10049215,593YOG76RN,,,27,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAVESICAL,SOLUTION,10049215,593YOG76RN,0.12,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAVITREAL,INJECTION,10049215,593YOG76RN,0.86,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",INTRAVITREAL,"INJECTION, SUSPENSION",10049215,593YOG76RN,0.04,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",OPHTHALMIC,SOLUTION,10049215,593YOG76RN,,,4,mg,Y
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",OPHTHALMIC,SOLUTION/ DROPS,10049215,593YOG76RN,,,8,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",OPHTHALMIC,SUSPENSION,10049215,593YOG76RN,0.04,%w/w,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",ORAL,CAPSULE,10049215,593YOG76RN,600,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",ORAL,INJECTION,10049215,593YOG76RN,10.06,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",ORAL,SOLUTION,10049215,593YOG76RN,,,66,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",ORAL,SUSPENSION,10049215,593YOG76RN,,,104,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",ORAL,SYRUP,10049215,593YOG76RN,20.6,mg/5ml,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",ORAL,TABLET,10049215,593YOG76RN,31.72,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",ORAL,"TABLET, DELAYED RELEASE",10049215,593YOG76RN,35,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",ORAL,"TABLET, FILM COATED",10049215,593YOG76RN,0.11,mg,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",SOFT TISSUE,"INJECTION, SUSPENSION",10049215,593YOG76RN,,,13,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",SUBCUTANEOUS,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",10049215,593YOG76RN,,,2,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",SUBCUTANEOUS,SUSPENSION,10049215,593YOG76RN,0.07,%w/v,,,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",TOPICAL,CREAM,10049215,593YOG76RN,,,10,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",TOPICAL,LOTION,10049215,593YOG76RN,,,8,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",TOPICAL,"LOTION, AUGMENTED",10049215,593YOG76RN,,,10,mg,
"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",TOPICAL,SOLUTION,10049215,593YOG76RN,0.46,%w/v,,,
"SODIUM PHOSPHATE, TRIBASIC",BUCCAL,"FILM, SOLUBLE",,A752Q30A6X,0.03,mg,,,
"SODIUM PHOSPHATE, TRIBASIC",ORAL,GRANULE,,A752Q30A6X,,,1,mg,
"SODIUM PHOSPHATE, TRIBASIC",ORAL,"POWDER, FOR SUSPENSION",,A752Q30A6X,,,650,mg,
"SODIUM PHOSPHATE, TRIBASIC, ANHYDROUS",ORAL,"POWDER, FOR SUSPENSION",7601549,SX01TZO3QZ,,,209,mg,
"SODIUM PHOSPHATE, TRIBASIC, ANHYDROUS",ORAL,SUSPENSION,7601549,SX01TZO3QZ,,,528,mg,
"SODIUM PHOSPHATE, TRIBASIC, DODECAHYDRATE",ORAL,"CAPSULE, DELAYED RELEASE PELLETS",10101890,B70850QPHR,,,11,mg,
"SODIUM PHOSPHATE, TRIBASIC, DODECAHYDRATE",ORAL,GRANULE,10101890,B70850QPHR,,,5,mg,
"SODIUM PHOSPHATE, TRIBASIC, MONOHYDRATE",INTRAMUSCULAR,INJECTION,27176085,J9O85FKF29,4.3,mg,,,
"SODIUM PHOSPHATE, TRIBASIC, MONOHYDRATE",INTRAVENOUS,INJECTION,27176085,J9O85FKF29,4.3,mg,,,
"SODIUM PHOSPHATE, TRIBASIC, MONOHYDRATE",ORAL,"POWDER, FOR SUSPENSION",27176085,J9O85FKF29,88,mg,,,
"SODIUM PHOSPHATE, TRIBASIC, MONOHYDRATE",ORAL,TABLET,27176085,J9O85FKF29,88,mg,,,
"SODIUM PHOSPHATE, TRIBASIC, MONOHYDRATE",ORAL,"TABLET, DELAYED RELEASE",27176085,J9O85FKF29,24.5,mg,,,
"SODIUM PHOSPHATE, TRIBASIC, MONOHYDRATE",SUBCUTANEOUS,INJECTION,27176085,J9O85FKF29,4.3,mg,,,
SODIUM PHOSPHITE,INTRAMUSCULAR,"INJECTION, POWDER, FOR SOLUTION",13708855,X65D416703,20,mg,,,
SODIUM PHOSPHITE,INTRAVENOUS,"INJECTION, POWDER, FOR SOLUTION",13708855,X65D416703,20,mg,,,
SODIUM POLYACRYLATE,TOPICAL,SYSTEM,9003047,NA,840,mg,,,
SODIUM POLYMETAPHOSPHATE,BUCCAL,SOLUTION,68915311,P1BM4ZH95L,,NA,,,
SODIUM POLYMETAPHOSPHATE,ORAL,SUSPENSION,68915311,P1BM4ZH95L,1,mg/1ml,,,
SODIUM POLYSTYRENE SULFONATE,OPHTHALMIC,SUSPENSION,25704181,1699G8679Z,0.25,%v/v,,,
SODIUM POLYSTYRENE SULFONATE,OPHTHALMIC,SUSPENSION/ DROPS,25704181,1699G8679Z,0.25,%w/v,,,
SODIUM POLYSTYRENE SULFONATE,ORAL,"CAPSULE, EXTENDED RELEASE",25704181,1699G8679Z,170.4,mg,,,
SODIUM POLYSTYRENE SULFONATE,ORAL,"POWDER, FOR SUSPENSION",25704181,1699G8679Z,,,728,mg,
SODIUM POLYSTYRENE SULFONATE,ORAL,SUSPENSION,25704181,1699G8679Z,,,518,mg,
SODIUM POLYSTYRENE SULFONATE,ORAL,"SUSPENSION, EXTENDED RELEASE",25704181,1699G8679Z,,,261,mg,
SODIUM POLYSTYRENE SULFONATE,ORAL,"TABLET, CHEWABLE, EXTENDED RELEASE",25704181,1699G8679Z,,,125,mg,
SODIUM POLYSTYRENE SULFONATE,ORAL,"TABLET, ORALLY DISINTEGRATING",25704181,1699G8679Z,,,73,mg,Y
SODIUM PROPIONATE,ORAL,CAPSULE,137406,DK6Y9P42IN,,NA,,,
SODIUM PROPIONATE,ORAL,"CAPSULE, EXTENDED RELEASE",137406,DK6Y9P42IN,,NA,,,
SODIUM PROPIONATE,ORAL,"POWDER, FOR SOLUTION",137406,DK6Y9P42IN,,NA,,,
SODIUM PROPIONATE,ORAL,"POWDER, FOR SUSPENSION",137406,DK6Y9P42IN,12.5,mg/5ml,,,
SODIUM PROPIONATE,ORAL,SOLUTION,137406,DK6Y9P42IN,,,80,mg,
SODIUM PROPIONATE,ORAL,SUSPENSION,137406,DK6Y9P42IN,,NA,,,
SODIUM PROPIONATE,ORAL,SYRUP,137406,DK6Y9P42IN,,,40,mg,
SODIUM PROPIONATE,ORAL,"TABLET, FILM COATED, EXTENDED RELEASE",137406,DK6Y9P42IN,,NA,,,
SODIUM PYROPHOSPHATE,BUCCAL,SOLUTION,7722885,O352864B8Z,,NA,,,
SODIUM PYROPHOSPHATE,DENTAL,"PASTE, DENTIFRICE",7722885,O352864B8Z,1,%w/w,,,
SODIUM PYROPHOSPHATE,INTRAVENOUS,INJECTION,7722885,O352864B8Z,12,mg,,,
SODIUM PYRROLIDONE CARBOXYLATE,TOPICAL,LOTION,54571674,469OTG57A2,5.2,%w/w,,,
SODIUM SALICYLATE,INTRAMUSCULAR,INJECTION,54217,WIQ1H85SYP,250,mg,,,
SODIUM SILICATE,TOPICAL,SOAP,1344098,IJF18F77L3,0.36,%w/w,,,
SODIUM STARCH GLYCOLATE TYPE A,BUCCAL,TABLET,9063381,H8AV0SQX4D,10,mg,,,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,CAPSULE,9063381,H8AV0SQX4D,,,540,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"CAPSULE, COATED PELLETS",9063381,H8AV0SQX4D,16.71,mg,,,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"CAPSULE, DELAYED RELEASE",9063381,H8AV0SQX4D,,,110,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"CAPSULE, EXTENDED RELEASE",9063381,H8AV0SQX4D,,,90,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"POWDER, FOR SUSPENSION",9063381,H8AV0SQX4D,,,42,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,TABLET,9063381,H8AV0SQX4D,876,mg,,,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, CHEWABLE",9063381,H8AV0SQX4D,,,280,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, COATED",9063381,H8AV0SQX4D,,,72,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, DELAYED RELEASE",9063381,H8AV0SQX4D,,,363,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, EXTENDED RELEASE",,H8AV0SQX4D,,,161,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, FILM COATED",9063381,H8AV0SQX4D,,,272,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, FILM COATED, EXTENDED RELEASE",9063381,H8AV0SQX4D,10,mg,,,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, FOR SUSPENSION",9063381,H8AV0SQX4D,,,165,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, ORALLY DISINTEGRATING",9063381,H8AV0SQX4D,,,32,mg,
SODIUM STARCH GLYCOLATE TYPE A,ORAL,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE",9063381,H8AV0SQX4D,,,119,mg,
SODIUM STARCH GLYCOLATE TYPE A,SUBLINGUAL,TABLET,9063381,H8AV0SQX4D,10,mg,,,
SODIUM STARCH GLYCOLATE TYPE B,ORAL,CAPSULE,,SP4S77AHO6,,,53,mg,
SODIUM STARCH GLYCOLATE TYPE B,ORAL,TABLET,9063381,SP4S77AHO6,,,72,mg,
SODIUM STARCH GLYCOLATE TYPE B,ORAL,"TABLET, DELAYED RELEASE",9063381,SP4S77AHO6,,,8,mg,
SODIUM STARCH GLYCOLATE TYPE B,ORAL,"TABLET, FILM COATED",9063381,SP4S77AHO6,,,12,mg,
SODIUM STEARATE,ORAL,TABLET,822162,QU7E2XA9TG,9.48,mg,,,
SODIUM STEARATE,ORAL,"TABLET, DELAYED RELEASE",822162,QU7E2XA9TG,,,10,mg,
SODIUM STEARATE,ORAL,"TABLET, ORALLY DISINTEGRATING",822162,QU7E2XA9TG,0.85,mg,,,
SODIUM STEARYL FUMARATE,ORAL,CAPSULE,4070808,7CV7WJK4UI,,,180,mg,
SODIUM STEARYL FUMARATE,ORAL,"CAPSULE, DELAYED RELEASE",4070808,7CV7WJK4UI,8.4,mg,,,
SODIUM STEARYL FUMARATE,ORAL,"CAPSULE, EXTENDED RELEASE",4070808,7CV7WJK4UI,,,21,mg,
SODIUM STEARYL FUMARATE,ORAL,GRANULE,4070808,7CV7WJK4UI,,,77,mg,
SODIUM STEARYL FUMARATE,ORAL,"GRANULE, FOR SOLUTION",4070808,7CV7WJK4UI,18.2,mg/120ml,,,
SODIUM STEARYL FUMARATE,ORAL,LOZENGE,4070808,7CV7WJK4UI,,,125,mg,
SODIUM STEARYL FUMARATE,ORAL,PELLET,4070808,7CV7WJK4UI,,,43,mg,
SODIUM STEARYL FUMARATE,ORAL,"POWDER, FOR SUSPENSION",4070808,7CV7WJK4UI,3.74,mg/5ml,,,
SODIUM STEARYL FUMARATE,ORAL,TABLET,4070808,7CV7WJK4UI,,,153,mg,
SODIUM STEARYL FUMARATE,ORAL,"TABLET, CHEWABLE",4070808,7CV7WJK4UI,,,28,mg,
SODIUM STEARYL FUMARATE,ORAL,"TABLET, COATED",4070808,7CV7WJK4UI,1.18,mg,,,
SODIUM STEARYL FUMARATE,ORAL,"TABLET, DELAYED RELEASE",4070808,7CV7WJK4UI,,,216,mg,
SODIUM STEARYL FUMARATE,ORAL,"TABLET, EXTENDED RELEASE",4070808,7CV7WJK4UI,,,42,mg,
SODIUM STEARYL FUMARATE,ORAL,"TABLET, FILM COATED",4070808,7CV7WJK4UI,,,98,mg,
SODIUM STEARYL FUMARATE,ORAL,"TABLET, FILM COATED, EXTENDED RELEASE",4070808,7CV7WJK4UI,16,mg,,,
SODIUM STEARYL FUMARATE,ORAL,"TABLET, FOR SUSPENSION",4070808,7CV7WJK4UI,,,435,mg,
SODIUM STEARYL FUMARATE,ORAL,"TABLET, ORALLY DISINTEGRATING",4070808,7CV7WJK4UI,,,153,mg,
SODIUM STEARYL FUMARATE,SUBLINGUAL,TABLET,4070808,7CV7WJK4UI,,,29,mg,
SODIUM SUCCINATE HEXAHYDRATE,INTRAVENOUS,"INJECTION, POWDER, FOR SUSPENSION",6106214,U16QOD6C4E,27,mg,,,
SODIUM SULFATE,OPHTHALMIC,SOLUTION,7727733,0YPR65R21J,1.2,%w/v,,,
SODIUM SULFATE,OPHTHALMIC,SOLUTION/ DROPS,7727733,0YPR65R21J,,,13,mg,
SODIUM SULFATE,OPHTHALMIC,SUSPENSION,7727733,0YPR65R21J,,,1,mg,
SODIUM SULFATE,ORAL,TABLET,7727733,0YPR65R21J,182,mg,,,
SODIUM SULFATE,ORAL,"TABLET, COATED",7727733,0YPR65R21J,,NA,,,
SODIUM SULFATE,ORAL,"TABLET, DELAYED RELEASE",7727733,0YPR65R21J,16.24,mg,,,
SODIUM SULFATE,TOPICAL,SHAMPOO,7727733,0YPR65R21J,5,%w/w,,,
SODIUM SULFATE,TOPICAL,SOAP,7727733,0YPR65R21J,0.05,%w/w,,,
SODIUM SULFATE ANHYDROUS,INTRAVENOUS,"INJECTION, SOLUTION",7757826,36KCS0R750,1.14,%w/v,,,
SODIUM SULFATE ANHYDROUS,OPHTHALMIC,SOLUTION,7757826,36KCS0R750,,,7,mg,Y
SODIUM SULFATE ANHYDROUS,OPHTHALMIC,SOLUTION/ DROPS,7757826,36KCS0R750,0.17,%w/w,,,
SODIUM SULFATE ANHYDROUS,OPHTHALMIC,SUSPENSION,7757826,36KCS0R750,1.2,%w/v,,,
SODIUM SULFATE ANHYDROUS,ORAL,TABLET,7757826,36KCS0R750,96,mg,,,
SODIUM SULFATE ANHYDROUS,ORAL,"TABLET, COATED",7757826,36KCS0R750,,NA,,,
SODIUM SULFATE ANHYDROUS,RESPIRATORY (INHALATION),SOLUTION,7757826,36KCS0R750,0.03,%w/w,,,
SODIUM SULFITE,AURICULAR (OTIC),SOLUTION,7757837,VTK01UQK3G,0.02,%w/v,,,
SODIUM SULFITE,EPIDURAL,INJECTION,7757837,VTK01UQK3G,0.1,%w/v,,,
SODIUM SULFITE,INTRA-ARTICULAR,INJECTION,7757837,VTK01UQK3G,0.1,%w/v,,,
SODIUM SULFITE,INTRA-ARTICULAR,"INJECTION, SOLUTION",7757837,VTK01UQK3G,,,2,mg,
SODIUM SULFITE,INTRALESIONAL,INJECTION,7757837,VTK01UQK3G,0.1,%w/v,,,
SODIUM SULFITE,INTRAMUSCULAR,INJECTION,7757837,VTK01UQK3G,,,96,mg,
SODIUM SULFITE,INTRAMUSCULAR,"INJECTION, SOLUTION",7757837,VTK01UQK3G,,,2,mg,
SODIUM SULFITE,INTRAVENOUS,INJECTION,7757837,VTK01UQK3G,,,72,mg,
SODIUM SULFITE,INTRAVENOUS,"INJECTION, SOLUTION",7757837,VTK01UQK3G,,,2,mg,
SODIUM SULFITE,OPHTHALMIC,SOLUTION,7757837,VTK01UQK3G,,,4,mg,
SODIUM SULFITE,OPHTHALMIC,SOLUTION/ DROPS,7757837,VTK01UQK3G,0.2,%w/v,,,
SODIUM SULFITE,ORAL,CAPSULE,7757837,VTK01UQK3G,0.5,mg,,,
SODIUM SULFITE,ORAL,CONCENTRATE,7757837,VTK01UQK3G,0.3,mg/1ml,,,
SODIUM SULFITE,ORAL,SUSPENSION,7757837,VTK01UQK3G,1.15,mg/1ml,,,
SODIUM SULFITE,ORAL,TABLET,7757837,VTK01UQK3G,5,mg,,,
SODIUM SULFITE,SOFT TISSUE,INJECTION,7757837,VTK01UQK3G,0.1,%w/v,,,
SODIUM SULFITE,SUBCUTANEOUS,INJECTION,7757837,VTK01UQK3G,0.15,%w/v,,,
SODIUM SULFITE,TOPICAL,CREAM,7757837,VTK01UQK3G,,,8,mg,
SODIUM SULFITE,TOPICAL,SHAMPOO,7757837,VTK01UQK3G,0.05,%w/w,,,
"SODIUM TALLOWATE, BEEF",TOPICAL,SOAP,8052480,07RIK6QMEW,80,%w/w,,,
SODIUM TARTRATE,INTRAMUSCULAR,INJECTION,868188,QTO9JB4MDD,,,288,mg,
SODIUM TARTRATE,INTRAVENOUS,INJECTION,868188,QTO9JB4MDD,,,288,mg,
SODIUM TARTRATE,INTRAVENOUS,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",868188,QTO9JB4MDD,0.4,%w/v,,,
SODIUM TARTRATE DIHYDRATE,INTRAMUSCULAR,INJECTION,6106247,DIA7C37AOW,,,288,mg,
SODIUM TARTRATE DIHYDRATE,INTRAVENOUS,INJECTION,6106247,DIA7C37AOW,,,288,mg,
SODIUM TARTRATE DIHYDRATE,INTRAVENOUS,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",6106247,DIA7C37AOW,0.4,%w/v,,,
SODIUM TARTRATE DIHYDRATE,SUBCUTANEOUS,INJECTION,6106247,DIA7C37AOW,,,3,mg,
SODIUM THIOSULFATE,INTRAVENOUS,INJECTION,10102177,HX1032V43M,,,18,mg,
SODIUM THIOSULFATE,OPHTHALMIC,SOLUTION,10102177,HX1032V43M,0.5,%w/v,,,
SODIUM THIOSULFATE,OPHTHALMIC,SOLUTION/ DROPS,10102177,HX1032V43M,0.31,%w/v,,,
SODIUM THIOSULFATE,OPHTHALMIC,SUSPENSION,10102177,HX1032V43M,0.32,%w/w,,,
SODIUM THIOSULFATE,OPHTHALMIC,SUSPENSION/ DROPS,10102177,HX1032V43M,3.15,%w/w,,,
SODIUM THIOSULFATE,ORAL,CAPSULE,10102177,HX1032V43M,20,mg,,,
SODIUM THIOSULFATE,ORAL,SOLUTION,10102177,HX1032V43M,22,mg/1ml,,,
SODIUM THIOSULFATE,ORAL,SOLUTION/ DROPS,10102177,HX1032V43M,0.5,mg/1ml,,,
SODIUM THIOSULFATE,ORAL,TABLET,10102177,HX1032V43M,3,mg,,,
SODIUM THIOSULFATE,TOPICAL,CREAM,10102177,HX1032V43M,,,6,mg,
SODIUM THIOSULFATE,TOPICAL,"CREAM, AUGMENTED",10102177,HX1032V43M,0.1,%w/w,,,
SODIUM THIOSULFATE ANHYDROUS,INTRAVENOUS,SOLUTION,7772987,L0IYT1O31N,1.9,mg,,,
SODIUM THIOSULFATE ANHYDROUS,ORAL,SOLUTION,7772987,L0IYT1O31N,2,mg,,,
SODIUM THIOSULFATE ANHYDROUS,ORAL,TABLET,7772987,L0IYT1O31N,0.06,mg,,,
SODIUM TRIPOLYPHOSPHATE,ORAL,TABLET,,5HK03SA80J,,,16,mg,
SOLVENT ORANGE 2,ORAL,"TABLET, COATED",2646175,E939MCU4ID,0.07,mg,,,
SOLVENT ORANGE 2,RECTAL,SUPPOSITORY,2646175,E939MCU4ID,,NA,,,
SORBIC ACID,OPHTHALMIC,EMULSION,110441,X045WJ989B,0.1,%w/v,,,
SORBIC ACID,OPHTHALMIC,SOLUTION,110441,X045WJ989B,0.2,%w/v,,,
SORBIC ACID,OPHTHALMIC,SOLUTION/ DROPS,110441,X045WJ989B,0.2,%w/v,,,
SORBIC ACID,ORAL,CAPSULE,110441,X045WJ989B,0.94,mg,,,
SORBIC ACID,ORAL,"CAPSULE, EXTENDED RELEASE",110441,X045WJ989B,0.94,mg,,,
SORBIC ACID,ORAL,CONCENTRATE,110441,X045WJ989B,,,1,mg,
SORBIC ACID,ORAL,LIQUID,110441,X045WJ989B,,,80,mg,
SORBIC ACID,ORAL,SOLUTION,110441,X045WJ989B,,,80,mg,
SORBIC ACID,ORAL,SUSPENSION,110441,X045WJ989B,,,40,mg,
SORBIC ACID,ORAL,SYRUP,110441,X045WJ989B,,,80,mg,
SORBIC ACID,ORAL,TABLET,110441,X045WJ989B,,,10,mg,
SORBIC ACID,ORAL,"TABLET, CHEWABLE",110441,X045WJ989B,,NA,,,
SORBIC ACID,ORAL,"TABLET, COATED",110441,X045WJ989B,,,1,mg,
SORBIC ACID,ORAL,"TABLET, DELAYED RELEASE",110441,X045WJ989B,0.03,mg,,,
SORBIC ACID,ORAL,"TABLET, FILM COATED",110441,X045WJ989B,,,5,mg,
SORBIC ACID,ORAL,"TABLET, FILM COATED, EXTENDED RELEASE",110441,X045WJ989B,,,1,mg,
SORBIC ACID,SUBLINGUAL,TABLET,110441,X045WJ989B,0.16,mg,,,
SORBIC ACID,TOPICAL,"AEROSOL, FOAM",110441,X045WJ989B,,,6,mg,Y
SORBIC ACID,TOPICAL,CREAM,110441,X045WJ989B,,,2,mg,
SORBIC ACID,TOPICAL,GEL,110441,X045WJ989B,,,2,mg,
SORBIC ACID,TOPICAL,LOTION,110441,X045WJ989B,0.2,%w/w,,,
SORBIC ACID,TOPICAL,OINTMENT,110441,X045WJ989B,0.1,%w/w,,,
SORBITAN,ORAL,CAPSULE,12441097,6O92ICV9RU,19.08,mg,,,
SORBITAN,ORAL,"CAPSULE, LIQUID FILLED",12441097,6O92ICV9RU,,NA,,,
SORBITAN,ORAL,ELIXIR,12441097,6O92ICV9RU,0.6,ml/15ml,,,
SORBITAN MONOLAURATE,INTRAMUSCULAR,"INJECTION, SUSPENSION, EXTENDED RELEASE",1338392,6W9PS8B71J,,,15,mg,
