UNII,ndc,product_name,INGREDIENT_NAME_x,INGREDIENT_NAME_y,ROUTE,DOSAGE_FORM,CAS_NUMBER,POTENCY_AMOUNT,POTENCY_UNIT,MAXIMUM_DAILY_EXPOSURE,MAXIMUM_DAILY_EXPOSURE_UNIT,RECORD_UPDATED
EX438O2MRT,70518-0932,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
O8232NY3SJ,70518-0932,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","STARCH, CORN","STARCH 1500, PREGELATINIZED",ORAL,TABLET,,,,1116.0,mg,
OP1R32D61U,70518-0932,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,70518-0968,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,70518-0968,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,70518-0968,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,70518-0968,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
FZ989GH94E,70518-0968,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,70518-0968,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,70518-0968,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
0WZ8WG20P6,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
EX438O2MRT,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
R75537T0T4,70518-3712,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (5 MPA.S),HYPROMELLOSE 2910 (5 MPA.S),ORAL,TABLET,9004653.0,,,1200.0,mg,
55X04QC32I,70771-1079,"LEVOFLOXACIN 25 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION",SODIUM HYDROXIDE,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
QTT17582CB,70771-1079,"LEVOFLOXACIN 25 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION",HYDROCHLORIC ACID,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
15FIX9V2JP,70934-337,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,70934-337,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,70934-337,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,70934-337,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,70934-337,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,70934-392,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,70934-392,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,70934-392,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,70934-392,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,70934-392,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,70934-392,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,70934-392,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
36SFW2JZ0W,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (15 MPA.S),HYPROMELLOSE 2910 (15 MPA.S),ORAL,TABLET,9004653.0,,,360.0,mg,
7SEV7J4R1U,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
9XZ8H6N6OH,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","HYDROXYPROPYL CELLULOSE, UNSPECIFIED",HYDROXYPROPYL CELLULOSE,ORAL,TABLET,9004642.0,,,128.0,mg,
B697894SGQ,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
ETJ7Z6XBU4,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",SILICON DIOXIDE,SILICON DIOXIDE,ORAL,TABLET,7631869.0,,,336.0,mg,
EWQ57Q8I5X,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",LACTOSE MONOHYDRATE,LACTOSE MONOHYDRATE,ORAL,TABLET,64044515.0,,,4384.0,mg,
EX438O2MRT,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
M28OL1HH48,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
R8WTH25YS2,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",GLYCERYL DIBEHENATE,GLYCERYL DIBEHENATE,ORAL,TABLET,99880645.0,,,148.0,mg,
U725QWY32X,70934-738,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POVIDONE K30,POVIDONE K30,ORAL,TABLET,9003398.0,,,2828.0,mg,
55X04QC32I,70954-852,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,SODIUM HYDROXIDE,SODIUM HYDROXIDE,ORAL,TABLET,1310732.0,,,10.0,mg,
6DC9Q167V3,70954-852,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,PROPYLENE GLYCOL,PROPYLENE GLYCOL,ORAL,TABLET,57556.0,,,64.0,mg,
C151H8M554,70954-852,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,SUCROSE,SUCROSE,ORAL,TABLET,57501.0,,,4249.0,mg,
LKG8494WBH,70954-852,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,BENZYL ALCOHOL,BENZYL ALCOHOL,ORAL,TABLET,100516.0,1.06,mg,,,
PDC6A3C0OX,70954-852,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,GLYCERIN,GLYCERIN,ORAL,TABLET,56815.0,,,42.0,mg,
PQ6CK8PD0R,70954-852,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,ASCORBIC ACID,ASCORBIC ACID,ORAL,TABLET,50817.0,,,80.0,mg,
QTT17582CB,70954-852,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,HYDROCHLORIC ACID,HYDROCHLORIC ACID,ORAL,TABLET,7647010.0,2.32,mg,,,
SB8ZUX40TY,70954-852,LEVOFLOXACIN 25 mg in 1 mL ORAL SOLUTION,SACCHARIN SODIUM,SACCHARIN SODIUM,ORAL,TABLET,6155573.0,,,43.0,mg,
15FIX9V2JP,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
FZ989GH94E,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","POVIDONE, UNSPECIFIED",POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,71205-002,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
0WZ8WG20P6,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (6 MPA.S),HYPROMELLOSE 2910 (6 MPA.S),ORAL,TABLET,9004653.0,,,880.0,mg,
15FIX9V2JP,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
6OZP39ZG8H,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
B697894SGQ,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 400,POLYETHYLENE GLYCOL 400,ORAL,TABLET,25322683.0,,,193.0,mg,
M28OL1HH48,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
R75537T0T4,71205-058,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",HYPROMELLOSE 2910 (5 MPA.S),HYPROMELLOSE 2910 (5 MPA.S),ORAL,TABLET,9004653.0,,,1200.0,mg,
15FIX9V2JP,71205-234,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,71205-234,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,71205-234,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,71205-234,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,71205-234,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,71335-0380,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,71335-0380,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,71335-0380,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,71335-0380,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,71335-0380,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,71335-0380,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
OP1R32D61U,71335-0380,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
EX438O2MRT,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",FERRIC OXIDE YELLOW,FERRIC OXIDE YELLOW,ORAL,TABLET,51274001.0,,,24.0,mg,
FZ989GH94E,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","POVIDONE, UNSPECIFIED",POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,71335-0434,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,71335-0593,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,71335-0593,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,71335-0593,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,71335-0593,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
FZ989GH94E,71335-0593,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","POVIDONE, UNSPECIFIED",POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,71335-0593,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,71335-0593,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,71335-0794,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
1K09F3G675,71335-0794,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",FERRIC OXIDE RED,FERRIC OXIDE RED,ORAL,TABLET,1309371.0,,,8.0,mg,
3NXW29V3WO,71335-0794,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,71335-0794,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,71335-0794,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
FZ989GH94E,71335-0794,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED","POVIDONE, UNSPECIFIED",POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,71335-0794,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,71335-0794,"LEVOFLOXACIN 250 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,71335-1208,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,71335-1208,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,71335-1208,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,71335-1208,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
OP1R32D61U,71335-1208,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,71335-2265,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
2S7830E561,71335-2265,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSPOVIDONE,CROSPOVIDONE,ORAL,TABLET,9003398.0,,,2352.0,mg,
30IQX730WE,71335-2265,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 6000,POLYETHYLENE GLYCOL 6000,ORAL,TABLET,25322683.0,,,750.0,mg,
3NXW29V3WO,71335-2265,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,71335-2265,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,71335-2265,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
OP1R32D61U,71335-2265,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,71335-2276,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
2S7830E561,71335-2276,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",CROSPOVIDONE,CROSPOVIDONE,ORAL,TABLET,9003398.0,,,2352.0,mg,
30IQX730WE,71335-2276,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",POLYETHYLENE GLYCOL 6000,POLYETHYLENE GLYCOL 6000,ORAL,TABLET,25322683.0,,,750.0,mg,
3NXW29V3WO,71335-2276,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED","HYPROMELLOSE, UNSPECIFIED",HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
70097M6I30,71335-2276,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
7SEV7J4R1U,71335-2276,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",TALC,TALC,ORAL,TABLET,14807966.0,1000.0,mg,,,
OP1R32D61U,71335-2276,"LEVOFLOXACIN 500 mg ORAL TABLET, FILM COATED",MICROCRYSTALLINE CELLULOSE,MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
15FIX9V2JP,72189-338,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",TITANIUM DIOXIDE,TITANIUM DIOXIDE,ORAL,TABLET,13463677.0,,,120.0,mg,
3NXW29V3WO,72189-338,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",HYPROMELLOSES,HYPROMELLOSE,ORAL,TABLET,9004653.0,,,1127.0,mg,
6OZP39ZG8H,72189-338,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POLYSORBATE 80,POLYSORBATE 80,ORAL,TABLET,9005656.0,,,233.0,mg,
70097M6I30,72189-338,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",MAGNESIUM STEARATE,MAGNESIUM STEARATE,ORAL,TABLET,557040.0,,,980.0,mg,
FZ989GH94E,72189-338,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",POVIDONE,POVIDONE,ORAL,TABLET,9003398.0,,,216.0,mg,
M28OL1HH48,72189-338,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED",CROSCARMELLOSE SODIUM,CROSCARMELLOSE SODIUM,ORAL,TABLET,74811657.0,,,736.0,mg,
OP1R32D61U,72189-338,"LEVOFLOXACIN 750 mg ORAL TABLET, FILM COATED","CELLULOSE, MICROCRYSTALLINE",MICROCRYSTALLINE CELLULOSE,ORAL,TABLET,9004346.0,,,5117.0,mg,
