id	compound_id	pk_adm_other_routes	pk_age_group	pk_analyte_cid	pk_analyte_mw	pk_analyte_pt	pk_analyte_query	pk_analyte_smiles	pk_analyte_tissue	pk_analyte_unii	pk_application_cid	pk_application_mw	pk_application_pt	pk_application_query	pk_application_smiles	pk_application_unii	pk_auc_hours	pk_auc_other_units	pk_auc_type	pk_auc_units	pk_auc_value	pk_cmax_other_units	pk_cmax_units	pk_cmax_value	pk_dose_other_types	pk_dose_other_units	pk_dose_type	pk_dose_units	pk_dose_value	pk_exp_other_types	pk_experiment_type	pk_food_status	pk_frequency_other_period	pk_frequency_period	pk_frequency_times	pk_funbound_comment	pk_funbound_value	pk_health_status	pk_routes	pk_sex	pk_source_type	pk_source_uri	pk_species	pk_thalf_other_units	pk_thalf_units	pk_thalf_value	pk_application_comment	pk_population_comment	pk_application_combo_comment	pk_population_size	pk_annotated_form	pk_analyte_other_tissue	pkappcombo
9930	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	80		ng/mL	4			UNKNOWN	mg	10		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens				Day 14	Patients with advanced solid tumors		2			true
9931	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	81		ng/mL	20.7			UNKNOWN	mg	20		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	5.5	Day 14	Patients with advanced solid tumors		3			true
9932	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	172		ng/mL	51.5			UNKNOWN	mg	20		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	11.3	Day 14	Patients with advanced solid tumors		3			true
9933	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	208		ng/mL	85.6			UNKNOWN	mg	30		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	4	Day 14	Patients with advanced solid tumors		3			true
9934	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	244		ng/mL	44.7			UNKNOWN	mg	40		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	11.4	Day 14	Patients with advanced solid tumors		5			true
9935	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	189		ng/mL	43.8			UNKNOWN	mg	40		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	3.4	Day 14	Patients with advanced solid tumors		4			true
9936	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	340		ng/mL	61.2			UNKNOWN	mg	50		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	5.2	Day 14	Patients with advanced solid tumors		3			true
9937	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E							ng/mL	0.6			UNKNOWN	mg	5		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens				Day 1	Patients with advanced solid tumors		7			true
9938	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	6.7		ng/mL	1.37			UNKNOWN	mg	10		MULTIPLE	UNKNOWN		day	1	n=1 for t1/2 and AUC		UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	2.8	Day 1	Patients with advanced solid tumors		4			true
9939	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	9.9		ng/mL	3.2			UNKNOWN	mg	20		MULTIPLE	UNKNOWN		day	1	n=1 for t1/2 and AUC		UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	1.1	Day 1	Patients with advanced solid tumors		2			true
9940	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	9		ng/mL	2			UNKNOWN	mg	20		MULTIPLE	UNKNOWN		day	1	n=2 for t1/2 and AUC		UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	2.1	Day 1	Patients with advanced solid tumors		3			true
9941	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	16		ng/mL	5.25			UNKNOWN	mg	30		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	2.1	Day 1	Patients with advanced solid tumors		3			true
9942	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	17.4		ng/mL	5.32			UNKNOWN	mg	40		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	1.9	Day 1	Patients with advanced solid tumors		19			true
9943	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	27.9		ng/mL	6.45			UNKNOWN	mg	40		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	1.6	Day 1	Patients with advanced solid tumors		6			true
9944	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	26.6		ng/mL	11.1			UNKNOWN	mg	50		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	1.7	Day 1	Patients with advanced solid tumors		5			true
9945	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E							ng/mL	0.62			UNKNOWN	mg	5		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens				Day 14	Patients with advanced solid tumors		4			true
9946	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E							ng/mL	0.4			UNKNOWN	mg	10		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens				Day 14	Patients with advanced solid tumors		1			true
9947	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E							ng/mL	1.56			UNKNOWN	mg	20		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens				Day 14	Patients with advanced solid tumors		2			true
9948	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	10.8		ng/mL	3.66			UNKNOWN	mg	20		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	1.7	Day 14	Patients with advanced solid tumors		3			true
9949	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	25.1		ng/mL	7.97			UNKNOWN	mg	30		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	3.7	Day 14	Patients with advanced solid tumors		3			true
9950	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	37		ng/mL	5.02			UNKNOWN	mg	50		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	3.6	Day 14	Patients with advanced solid tumors		3			true
9951	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	35.9		ng/mL	4.41			UNKNOWN	mg	40		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	8.7	Day 14	Patients with advanced solid tumors		5			true
9952	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E			∞	ng × h/mL	29.1		ng/mL	4.09			UNKNOWN	mg	40		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens		h	4.8	Day 14	Patients with advanced solid tumors		4			true
9953	33839		ADULT	9871558	264.1829	2',2'-DIFLUORODEOXYURIDINE	2\',2\'-difluorodeoxyuridine	OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)C(F)(F)[C@@H]1O	PLASMA	Y30D8SIL1I	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E	24		t	ng × h/mL	1463		ng/mL	61			UNKNOWN	mg	5		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens				Day 1	Patients with advanced solid tumors		7			true
9954	33839		ADULT	9871558	264.1829	2',2'-DIFLUORODEOXYURIDINE	2\',2\'-difluorodeoxyuridine	OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)C(F)(F)[C@@H]1O	PLASMA	Y30D8SIL1I	176870	393.4357	ERLOTINIB	Erlotinib	COCCOC1=C(OCCOC)C=C2C(NC3=CC(=CC=C3)C#C)=NC=NC2=C1	J4T82NDH7E	24		t	ng × h/mL	2511		ng/mL	121			UNKNOWN	mg	10		MULTIPLE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/21753156/	Homo sapiens				Day 1	Patients with advanced solid tumors		4			true
9955	33839		ADULT	9871558	264.1829	2',2'-DIFLUORODEOXYURIDINE	2\',2\'-difluorodeoxyuridine	OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)C(F)(F)[C@@H]1O	PLASMA	Y30D8SIL1I							48		t	ng × h/mL	38000		ng/mL	1050			UNKNOWN	mg	80		STEADY-STATE	UNKNOWN		2 days	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	61.6	Day 21	patients with solid tumors		3			false
9956	33839		ADULT	9871558	264.1829	2',2'-DIFLUORODEOXYURIDINE	2\',2\'-difluorodeoxyuridine	OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)C(F)(F)[C@@H]1O	PLASMA	Y30D8SIL1I							48		t	ng × h/mL	51500		ng/mL	1390			UNKNOWN	mg	90		STEADY-STATE	UNKNOWN		2 days	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	87.4	Day 21	patients with solid tumors		13			false
9957	33839		ADULT	9871558	264.1829	2',2'-DIFLUORODEOXYURIDINE	2\',2\'-difluorodeoxyuridine	OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)C(F)(F)[C@@H]1O	PLASMA	Y30D8SIL1I							48		t	ng × h/mL	57400		ng/mL	1360			UNKNOWN	mg	100		STEADY-STATE	UNKNOWN		2 days	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	84.6	Day 21	patients with solid tumors		3			false
9958	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA							24		t	ng × h/mL	227		ng/mL	48.8			UNKNOWN	mg	40		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	3.29	Day 21	patients with solid tumors		3			false
9959	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA							24		t	ng × h/mL	233		ng/mL	37.9			UNKNOWN	mg	50		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	3.73	Day 21	patients with solid tumors		3			false
9960	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA							24		t	ng × h/mL	445		ng/mL	106			UNKNOWN	mg	60		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	4.42	Day 21	patients with solid tumors		5			false
9961	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA							24		t	ng × h/mL	620		ng/mL	108			UNKNOWN	mg	70		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	8.63	Day 21	patients with solid tumors		2			false
9962	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA							24		t	ng × h/mL	392		ng/mL	74.4			UNKNOWN	mg	80		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	3.86	Day 21	patients with solid tumors		5			false
9963	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA							24		t	ng × h/mL	580		ng/mL	137			UNKNOWN	mg	90		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	4.63	Day 21	patients with solid tumors		3			false
9964	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R							24		t	ng × h/mL	38.6		ng/mL	5.8			UNKNOWN	mg	40		STEADY-STATE	UNKNOWN		day	1	n=1 for AUC		UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens				Day 21	patients with solid tumors		3			false
9965	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R							24		t	ng × h/mL	27.8		ng/mL	4.1			UNKNOWN	mg	50		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens				Day 21	patients with solid tumors		3			false
9966	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R							24		t	ng × h/mL	28.9		ng/mL	7			UNKNOWN	mg	60		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens				Day 21	patients with solid tumors		5			false
9967	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R							24		t	ng × h/mL	74.8		ng/mL	7			UNKNOWN	mg	70		STEADY-STATE	UNKNOWN		day	1	n=1 for AUC		UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens				Day 21	patients with solid tumors		2			false
9968	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R							24		t	ng × h/mL	45		ng/mL	6.9			UNKNOWN	mg	80		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens				Day 21	patients with solid tumors		5			false
9969	33839		ADULT	60750	263.1981	GEMCITABINE	Gemcitabine	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	B76N6SBZ8R							24		t	ng × h/mL	119		ng/mL	16.7			UNKNOWN	mg	90		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens				Day 21	patients with solid tumors		3			false
9970	33839		ADULT	9871558	264.1829	2',2'-DIFLUORODEOXYURIDINE	2\',2\'-difluorodeoxyuridine	OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)C(F)(F)[C@@H]1O	PLASMA	Y30D8SIL1I							24		t	ng × h/mL	29300		ng/mL	1450			UNKNOWN	mg	40		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	107	Day 21	patients with solid tumors		3			false
9971	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA									∞	ng × h/mL	159		ng/mL	50			UNKNOWN	mg	40		SINGLE	UNKNOWN						UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	3.2		patients with solid tumors		6			false
9972	33839		ADULT	9871558	264.1829	2',2'-DIFLUORODEOXYURIDINE	2\',2\'-difluorodeoxyuridine	OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)C(F)(F)[C@@H]1O	PLASMA	Y30D8SIL1I							24		t	ng × h/mL	32200		ng/mL	1670			UNKNOWN	mg	50		STEADY-STATE	UNKNOWN		day	1			UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	121	Day 21	patients with solid tumors		3			false
9973	33839		ADULT	11646777	389.3943	LY-2334737	LY-2334737	CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	PLASMA	YLR364XYSA									∞	ng × h/mL	207		ng/mL	72.2			UNKNOWN	mg	50		SINGLE	UNKNOWN						UNHEALTHY	Oral	FEMALE / MALE	EXPERIMENT	https://pubmed.ncbi.nlm.nih.gov/26377590/	Homo sapiens		h	3.4		patients with solid tumors		5			false
