Brand Name,Generic Name,Approval Date,Manufacturer,Drug Class
N/A,N/A,20060126,N/A,N/A
['Lotrimin AF'],MICONAZOLE NITRATE,20240416,['Bayer Healthcare LLC.'],N/A
['Bismuthum metallicum'],BISMUTH,20240416,['Boiron'],N/A
['Vivarin'],CAFFEINE,20241003,['Navajo Manufacturing Company Inc.'],N/A
['Beaueli 5% Minoxidil hair growth oil'],5% MINOXIDIL HAIR GROWTH OIL,20240416,['Eubizrival LLC'],N/A
['SUNHEAL 5% Minoxidil Hair Growth Foam'],SUNHEAL 5% MINOXIDIL HAIR GROWTH FOAM,20240416,['Eubizrival LLC'],N/A
['OLISMO 5% Minoxidil Hair Growth Serum'],OLISMO 5% MINOXIDIL HAIR GROWTH SERUM,20240416,['Eubizrival LLC'],N/A
['Vicks PainQuil and Vicks PainQuil PM PAIN RELIEVER'],"ACETAMINOPHEN, DIPHENHYDRAMINE HCL",20240507,['The Procter & Gamble Manufacturing Company'],N/A
['Cadmium sulphuratum'],CADMIUM SULFIDE,20240416,['Boiron'],N/A
['The Nethercutt Collection Sunscreen Stick SPF 30 Broad Spectrum Sunscreen SPF 30'],"AVOBENZONE, OCTINOXATE, OCTISALATE, OXYBENZONE",20240416,['Eco Lips. Inc.'],N/A
['Cajuputum'],CAJUPUT OIL,20240416,['Boiron'],N/A
['Cedron'],SIMABA CEDRON SEED,20240416,['Boiron'],N/A
['Tinactin Jock Itch'],TOLNAFTATE,20240416,['Bayer HealthCare LLC'],N/A
['The Nethercutt Collection Hemp Vanilla SPF 30 Broad Spectrum Sunscreen Lip Balm SPF 30'],"AVOBENZONE, OCTINOXATE, OCTISALATE, OXYBENZONE",20240416,['Eco Lips. Inc.'],N/A
['Scopolamine'],SCOPOLAMINE,20240910,['Mylan Pharmaceuticals Inc.'],N/A
['Chionanthus virginica'],CHIONANTHUS VIRGINICUS ROOT BARK,20240416,['Boiron'],N/A
['Cineraria maritima'],JACOBAEA MARITIMA,20240416,['Boiron'],N/A
['Alcohol'],ALCOHOL,20240911,['Kroger'],N/A
['ofloxacin'],OFLOXACIN,20240304,"['RPK Pharmaceuticals, Inc.']",N/A
['Cinnamomum'],CINNAMON,20240416,['Boiron'],N/A
['Collinsonia canadensis'],COLLINSONIA CANADENSIS ROOT,20240416,['Boiron'],N/A
['Humco Dewees Carminative'],MAGNESIUM CARBONATE,20231215,"['Humco Holding Group, inc.']",N/A
['Cuprum aceticum'],CUPRIC ACETATE,20240416,['Boiron'],N/A
['Cuprum oxydatum nigrum'],CUPRIC OXIDE,20240416,['Boiron'],N/A
N/A,N/A,20210719,N/A,N/A
N/A,N/A,20181209,N/A,N/A
['Lactulose Solution'],"LACTULOSE SOLUTION USP, 10 G/15 ML",20241029,['Kesin Pharma Corporation'],N/A
N/A,N/A,20240624,N/A,N/A
N/A,N/A,20190912,N/A,N/A
['Carbinoxamine Maleate'],CARBINOXAMINE MALEATE,20240416,"['BluCrest Pharmaceuticals, LLC']",N/A
N/A,N/A,20201218,N/A,N/A
['levocetirizine dihydrochloride'],LEVOCETIRIZINE DIHYDROCHLORIDE,20240416,"['Golden State Medical Supply, Inc.']",N/A
['levalbuterol inhalation'],LEVALBUTEROL INHALATION 1.25MG/3ML,20140916,"['Dr. Reddys Laboratories, Inc.']",N/A
['JENTRY KELLEY TINTED PRIMER BROAD SPECTRUM SPF 20- PORCELAIN'],JENTRY KELLEY TINTED PRIMER,20240416,['Jentry Kelley'],N/A
N/A,N/A,20181206,N/A,N/A
N/A,N/A,20180911,N/A,N/A
N/A,N/A,20190529,N/A,N/A
['Topiramate'],TOPIRAMATE,20240930,"['Golden State Medical Supply, Inc.']",N/A
['JENTRY KELLEY TINTED PRIMER BROAD SPECTRUM SPF 20- LIGHT'],JENTRY KELLEY TINTED PRIMER,20240416,['JENTRY KELLEY'],N/A
['Xesso Neo'],BENZOCAINE,20241014,['PREMIUM NATURAL COSMETICS INC'],N/A
['JENTRY KELLEY TINTED PRIMER BROAD SPECTRUM SPF 20- MEDIUM'],JENTRY KELLEY TINTED PRIMER,20240416,['Jentry Kelley'],N/A
['MUSTELA Diaper Rash 1 2 3'],ZINC OXIDE,20231026,['Expanscience Laboratories d/b/a Mustela'],N/A
N/A,N/A,20190815,N/A,N/A
['JENTRY KELLEY TINTED PRIMER BROAD SPECTRUM SPF 20- MEDIUM TO DARK'],JENTRY KELLEY TINTED PRIMER,20240416,['Jentry Kelley'],N/A
N/A,N/A,20241023,N/A,N/A
['Multitol-M'],"MULTIVITAMIN, FOLATE",20240417,['PureTek Corporation'],N/A
N/A,N/A,20210902,N/A,N/A
['Dandruff'],PYRITHIONE ZINC,20240923,['Old East Main Co'],N/A
N/A,N/A,20160415,N/A,N/A
['Drs pharmacy HEMORRHOIDAL'],PHENYLEPHRINE HCL,20240416,"['OL PHARMA TECH, LLC Drs PHARMACY']",N/A
['Good Sense Sleep Time'],DIPHENHYDRAMINE HCL,20241016,['L. Perrigo Company'],N/A
['Little Me Sanitizer'],LITTLE ME SANITIZER SPRAY,20240416,['Taizhou Huangyan Liweir Cosmetic Technology Ltd.'],N/A
['Allexpert 24HR Antihistamine Cetirizine Hydrochloride Oral Solution'],ALLEXPERT 24HR ANTIHISTAMINE CETIRIZINE HYDROCHLORIDE,20240417,"['Bowong Technology (ShenZhen) Co.,Ltd']",N/A
['sunscreenlotionforface'],SUNSCREEN LOTION FOR FACE,20240416,"['Shenzhen XiaoMai Manufacturing Co., Ltd.']",N/A
N/A,N/A,20180821,N/A,N/A
['IZERVAY'],AVACINCAPTAD PEGOL,20240201,"['Astellas Pharma US, Inc.']",N/A
N/A,N/A,20211007,N/A,N/A
['ADVANCEDSUNSAFETYSOLUTION'],SUN SAFETY SOLUTION,20240416,"['Shenzhen XiaoMai Manufacturing Co., Ltd.']",N/A
['Methylphenidate'],METHYLPHENIDATE,20240125,['Mylan Pharmaceuticals Inc.'],N/A
['Lycopodium Clavatum'],LYCOPODIUM CLAVATUM SPORE,20240129,['SEVENE USA'],N/A
N/A,N/A,20110301,N/A,N/A
['zoledronic acid'],ZOLEDRONIC ACID,20240902,['Sagent Pharmaceuticals'],N/A
['Follicle Follixil 5% Minoxidil Hair Regrowth-Lotion'],FOLLICLE FOLLIXIL 5% MINOXIDIL HAIR REGROWTH-LOTION,20240417,"['Guangzhou Ariel Biotech Co., Ltd.']",N/A
N/A,N/A,20190621,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20220407,N/A,N/A
N/A,N/A,20240417,N/A,N/A
['DRUGGIST HAIR GROWTH SERUM'],HAIR GROWTH SERUM,20240417,"['Shenzhen XiaoMai Manufacturing Co., Ltd.']",N/A
N/A,N/A,20100203,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
['FATAZEN Sunscreen Lip Balm Stick'],FATAZEN SUNSCREEN LIP BALM STICK,20240417,"['Guangzhou Guocui Biological Technology Co., Ltd.']",N/A
N/A,N/A,20220420,N/A,N/A
N/A,N/A,20240325,N/A,N/A
N/A,N/A,20240511,N/A,N/A
['Gentamicin Sulfate'],GENTAMICIN SULFATE,20231123,"['Cosette Pharmaceuticals, Inc.']",N/A
N/A,N/A,20130701,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20220404,N/A,N/A
['Dove Clinical Protection Soothing Chamomile Antiperspirant and Deodorant'],ALUMINUM ZIRCONIUM TETRACHLOROHYDREX GLY,20241024,['Conopco Inc. d/b/a Unilever'],N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20220103,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20151104,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20210927,N/A,N/A
N/A,N/A,20190502,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20140728,N/A,N/A
['Northside Hospital H.E.A.R.T. Strings'],ALCOHOL AND SODIUM MONOFLUOROPHOSPHATE,20221207,"['ASP Global, LLc']",N/A
['Amitiza'],LUBIPROSTONE,20240325,['SPECGX LLC'],N/A
N/A,N/A,20211222,N/A,N/A
N/A,N/A,20220816,N/A,N/A
N/A,N/A,20120404,N/A,N/A
['Nighttime Cold and Flu Relief'],"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE",20241104,"['Safeway, Inc.']",N/A
['Omnipaque'],IOHEXOL,20241018,['GE Healthcare'],N/A
N/A,N/A,20210614,N/A,N/A
N/A,N/A,20190802,N/A,N/A
['White Glo Advantage Anticavity Professional Whitening'],SODIUM MONOFLUOROPHOSPHATE,20240515,['WHITE GLO USA INC'],N/A
['Pioglitazone'],PIOGLITAZONE,20240730,"['Preferred Pharmaceuticals, Inc.']",N/A
['Topiramate'],TOPIRAMATE,20240417,['C'],N/A
N/A,N/A,20161209,N/A,N/A
N/A,N/A,20100607,N/A,N/A
['Proactiv Blemish Control Body Cream'],SALICYLIC ACID,20240417,"['Alchemee, LLC']",N/A
['HealthWise 3x Medicated Pain Relief Patch'],"CAMPHOR,MENTHOL, METHYL SALICYLATE",20240417,['Veridian Healthcare'],N/A
N/A,N/A,20140115,N/A,N/A
['ZEPATIER'],ELBASVIR AND GRAZOPREVIR,20240705,['Merck Sharp & Dohme LLC'],N/A
['Tussin Multi Symptom Cold CF Adult'],"DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE",20230915,['Preferred Pharmaceuticals Inc.'],N/A
['Midodrine Hydrochloride'],MIDODRINE HYDROCHLORIDE,20240624,['Major Pharmaceuticals'],N/A
['Meijer Strawberry Cough Drops'],MENTHOL,20240516,['Meijer'],N/A
N/A,N/A,20170815,N/A,N/A
N/A,N/A,20181126,N/A,N/A
['Scope Icy Blast'],CETYLPYRIDINIUM CHLORIDE,20240417,['The Procter & Gamble Manufacturing Company'],N/A
N/A,N/A,20171225,N/A,N/A
['HealthWise Medicated Diabetic Foot Cream'],"DIMETHICONE, PETROLATUM",20240417,['Veridian Healthcare'],N/A
['ADAPALENE'],ADAPALENE,20240729,['Target Corporation'],N/A
N/A,N/A,20241022,N/A,N/A
N/A,N/A,20130822,N/A,N/A
['Scentsational Square Hand Sanitizer'],HAND SANITIZER,20240417,['Raining Rose'],N/A
N/A,N/A,20240904,N/A,N/A
N/A,N/A,20200609,N/A,N/A
['Glandula thyreoidea 6X'],GLANDULA THYREOIDEA 6X,20240417,['Uriel Pharmacy Inc.'],N/A
['Methylphenidate Hydrochloride'],METHYLPHENIDATE HYDROCHLORIDE,20191220,"['Novel Laboratories, Inc.']",N/A
['Crest Complete Plus Scope Intense Freshness'],SODIUM FLUORIDE,20240723,['The Procter & Gamble Manufacturing Company'],N/A
N/A,N/A,20210216,N/A,N/A
N/A,N/A,20240213,N/A,N/A
['Milk of Magnesia Liquid'],MILK OF MAGNESIA LIQUID,20240417,['MAJOR PHARMACEUTICALS'],N/A
N/A,N/A,20180113,N/A,N/A
['Anti-Fungal Powder'],MICONAZOLE NITRATE,20240417,['CVS Pharmacy'],N/A
N/A,N/A,20170731,N/A,N/A
N/A,N/A,20111209,N/A,N/A
['Bethanechol Chloride'],BETHANECHOL CHLORIDE,20231206,['Amneal Pharmaceuticals of New York LLC'],N/A
N/A,N/A,20210222,N/A,N/A
N/A,N/A,20151228,N/A,N/A
N/A,N/A,20240402,N/A,N/A
N/A,N/A,20100402,N/A,N/A
['Gabapentin'],GABAPENTIN,20231108,"['ScieGen Pharmaceuticals, Inc.']",N/A
N/A,N/A,20221122,N/A,N/A
['Bupropion Hydrochloride'],BUPROPION HYDROCHLORIDE,20220506,"['Eon Labs, Inc.']",N/A
['careone naproxen sodium pm'],"DIPHENHYDRAMINE HYDROCHLORIDE, NAPROXEN SODIUM",20231211,['American Sales Company'],N/A
N/A,N/A,20160426,N/A,N/A
N/A,N/A,20231107,N/A,N/A
N/A,N/A,20110826,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
N/A,N/A,20240417,N/A,N/A
['ENALAPRIL MALEATE'],ENALAPRIL MALEATE,20230525,['Bryant Ranch Prepack'],N/A
N/A,N/A,20181029,N/A,N/A
N/A,N/A,20220115,N/A,N/A
['Sennosides'],SENNOSIDES,20240628,['Softgel Healthcare Pvt Ltd'],N/A
N/A,N/A,20090824,N/A,N/A
N/A,N/A,20180124,N/A,N/A
N/A,N/A,20120919,N/A,N/A
N/A,N/A,20121214,N/A,N/A
['Allergy Relief'],DIPHENHYDRAMINE HYDROCHLORIDE,20240529,"[""SAM'S WEST INC""]",N/A
['Low Dose Aspirin'],ASPIRIN,20240529,"[""SAM'S WEST INC""]",N/A
['Ibuprofen'],IBUPROFEN,20240528,"[""SAM'S WEST INC""]",N/A
['Acne Dots'],SALICYLIC ACID,20240419,"['Hangzhou Caring Cleaning Commodity Co., Ltd']",N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20240418,N/A,N/A
['Neutrogena Ultra Gentle Daily Facial Moisturizer Sunscreen Broad Spectrum SPF 30'],"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE",20241104,['Kenvue Brands LLC'],N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20180724,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20201202,N/A,N/A
N/A,N/A,20230306,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20190903,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20240418,N/A,N/A
['NOWNOON 2% BHA Liquid Facial Serum'],"NIACINAMIDE, ADENOSINE",20240427,"['Guangzhou Zhicunxiu Cosmetics Co., Ltd']",N/A
N/A,N/A,20100101,N/A,N/A
N/A,N/A,20121114,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20170414,N/A,N/A
N/A,N/A,20240418,N/A,N/A
['Wart Remover'],CALENDULA OFFICINALIS,20240424,"['Shenzhen Yangan Technology Co., Ltd.']",N/A
['REYATAZ'],ATAZANAVIR,20231107,"['E.R. Squibb & Sons, L.L.C.']",N/A
['Pyridium'],PHENAZOPYRIDINE,20231216,['Amneal Pharmaceuticals LLC'],N/A
['Laura Ashley Antibacterial Hand Sanitizer Pink Peony Scented with vitamin E and aloe vera'],ALCOHOL,20200709,"['Ganzhou Olivee Cosmetic Co., Ltd.']",N/A
N/A,N/A,20240418,N/A,N/A
N/A,N/A,20160829,N/A,N/A
['Bisacodyl Laxative'],BISACODYL,20241107,"['Geiss, Destin & Dunn Inc.']",N/A
N/A,N/A,20150518,N/A,N/A
['Viscum Populi Series 1'],VISCUM POPULI SERIES 1,20231229,['Uriel Pharmacy Inc.'],N/A
['Allopurinol'],ALLOPURINOL,20240725,['REMEDYREPACK INC.'],N/A
['My Choice TM'],LEVONORGESTREL,20220901,['Proficient Rx LP'],N/A
N/A,N/A,20241009,N/A,N/A
['Meijer Severe Menthol Throat Drops'],MENTHOL,20240516,['Meijer'],N/A
N/A,N/A,20200410,N/A,N/A
['VerruStat Wart Remover'],SALICYLIC ACID,20231105,['Clinical Therapeutic Solutions'],N/A
N/A,N/A,20210719,N/A,N/A
['Cell Fusion C Laser Sunscreen Broad Spectrum SPF 50'],"HOMOSALATE, OCTISALATE, TITANIUM DIOXIDE, ZINC OXIDE",20240418,['CMS LAB Inc.'],N/A
['Ciprofloxacin'],CIPROFLOXACIN,20240415,['REMEDYREPACK INC.'],N/A
['Crest Pro-Health Advanced Enamel Care'],SODIUM FLUORIDE,20240418,['The Procter & Gamble Manufacturing Company'],N/A
['PanOxyl'],BENZOYL PEROXIDE,20240711,['Crown Laboratories'],N/A
['Nicotine Polacrilex'],NICOTINE POLACRILEX,20220107,['Rite Aid Corporation'],N/A
N/A,N/A,20171121,N/A,N/A
N/A,N/A,20231207,N/A,N/A
['Alcohol'],ETHYL ALCOHOL,20240723,"[""Sam's West Inc""]",N/A
['Ibuprofen'],IBUPROFEN,20230209,['PLD Acquisitions LLC DBA Avma Pharma Solutions'],N/A
N/A,N/A,20100618,N/A,N/A
['Equate Kids Gentle Laxative SC'],MAGNESIUM HYDROXIDE,20240418,['Walmart'],N/A
N/A,N/A,20170118,N/A,N/A
['TopCare Maximum Strength Urinary Pain Relief'],PHENAZOPYRIDINE HYDROCHLORIDE,20221229,['TOPCO ASSOCIATES LLC'],N/A
N/A,N/A,20221020,N/A,N/A
N/A,N/A,20191219,N/A,N/A
['Mucinex Childrens Mighty Chews Cough Daytime and Nighttime Combo Pack'],DEXTROMETHORPHAN HBR AND DOXYLAMINE SUCCINATE,20240418,['RB Health (US) LLC'],N/A
N/A,N/A,20211201,N/A,N/A
N/A,N/A,20150518,N/A,N/A
N/A,N/A,20170801,N/A,N/A
N/A,N/A,20230227,N/A,N/A
N/A,N/A,20231003,N/A,N/A
N/A,N/A,20110817,N/A,N/A
N/A,N/A,20181117,N/A,N/A
['ChloraPrep Swabstick'],CHLORHEXIDINE GLUCONATE AND ISOPROPYL ALCOHOL,20240423,['CareFusion 213 LLC'],N/A
['ACTINEL DM'],"DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",20240628,"['ACTIPHARMA, LLC']",N/A
N/A,N/A,20171107,N/A,N/A
N/A,N/A,20230102,N/A,N/A
['Biopure Medicated Wart Remover Strips'],"SALICYLIC ACID, WART REMOVER",20240502,"['Zhejiang Dingtai Pharmaceutical Co., Ltd']",N/A
N/A,N/A,20230607,N/A,N/A
N/A,N/A,20200914,N/A,N/A
['Stool Softener Laxative'],DOCUSATE SODIUM,20240305,"['Care One (Retail Business Services, LLC.)']",N/A
['Quality Choice Urinary Pain Relief'],PHENAZOPYRIDINE HYDROCHLORIDE,20221229,['Chain Drug Marketing Association'],N/A
N/A,N/A,20131003,N/A,N/A
N/A,N/A,20210419,N/A,N/A
N/A,N/A,20130927,N/A,N/A
N/A,N/A,20191023,N/A,N/A
N/A,N/A,20220113,N/A,N/A
N/A,N/A,20230302,N/A,N/A
N/A,N/A,20131008,N/A,N/A
['Flecainide Acetate'],FLECAINIDE ACETATE,20231113,['A-S Medication Solutions'],N/A
N/A,N/A,20100924,N/A,N/A
N/A,N/A,20241110,N/A,N/A
N/A,N/A,20120503,N/A,N/A
N/A,N/A,20240117,N/A,N/A
['Anyi Beauty Peptides Face Lift Cream'],DIMETHICONE,20240429,"['Guangzhou Zhicunxiu Cosmetics Co., Ltd']",N/A
['MICRELL Antibacterial Ltn Sp'],CHLOROXYLENOL,20231130,"['GOJO INDUSTRIES, INC.']",N/A
['ANYI BEAUTY Vitamin C Evens Skin Tone Face Serum'],"NIACINAMIDE, ADENOSINE",20240429,"['Guangzhou Zhicunxiu Cosmetics Co., Ltd']",N/A
['Anyi Beauty Peptides Smoothes Wrinkles Face Cream'],DIMETHICONE,20240429,"['Guangzhou Zhicunxiu Cosmetics Co., Ltd']",N/A
['ANYI BEAUTY PEPTIDES FACIAL SERUM'],"NIACINAMIDE, ADENOSINE",20240429,"['Guangzhou Zhicunxiu Cosmetics Co., Ltd']",N/A
N/A,N/A,20191224,N/A,N/A
N/A,N/A,20180508,N/A,N/A
['Anyi Beauty PeptidesSoap'],SALICYLIC ACID,20240428,"['Guangzhou Zhicunxiu Cosmetics Co., Ltd']",N/A
N/A,N/A,20140304,N/A,N/A
N/A,N/A,20201202,N/A,N/A
['Antibacterial lotions'],COCAMIDOPROPYL BETAINE,20240516,"['Guangzhou Lvying Biotechnology Co., Ltd']",N/A
['Gze Skin Smoothing Cream'],"COCOA BUTTER,SHEA BUTTER",20240604,"['Guangzhou Yilong Cosmetics Co.,Ltd.']",N/A
N/A,N/A,20131223,N/A,N/A
N/A,N/A,20190403,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20120905,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20200327,N/A,N/A
N/A,N/A,20200121,N/A,N/A
N/A,N/A,20240419,N/A,N/A
['ENEMEEZ Plus'],DOCUSATE SODIUM AND BENZOCAINE,20241105,['Enemeez LLC DBA Summit Pharmaceuticals'],N/A
N/A,N/A,20110207,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20131217,N/A,N/A
N/A,N/A,20150519,N/A,N/A
['Naproxen and esomeprazole magnesium'],NAPROXEN AND ESOMEPRAZOLE MAGNESIUM,20240313,"['ScieGen Pharmaceuticals, Inc']",N/A
N/A,N/A,20111215,N/A,N/A
['Stay Awake'],CAFFEINE,20240701,['KROGER COMPANY'],N/A
N/A,N/A,20210530,N/A,N/A
['Winlevi'],CLASCOTERONE,20220715,"['Sun Pharmaceutical Industries, Inc.']",N/A
N/A,N/A,20160513,N/A,N/A
N/A,N/A,20200814,N/A,N/A
N/A,N/A,20150115,N/A,N/A
['Viscum Fraxinus RK 30X'],VISCUM FRAXINUS RK 30X,20240506,"['True Botanica, LLC']",N/A
['Viscum Crataegus RK 30X'],VISCUM CRATAEGUS RK 30X,20240506,"['True Botanica, LLC']",N/A
['ropinirole'],ROPINIROLE,20240320,['REMEDYREPACK INC.'],N/A
['Olmesartan Medoxomil'],OLMESARTAN MEDOXOMIL,20240419,['Direct_Rx'],N/A
['Olmesartan Medoxomil'],OLMESARTAN MEDOXOMIL,20240926,['Direct_Rx'],N/A
['Fluticasone Propionate'],FLUTICASONE PROPIONATE,20241002,['Walgreens'],N/A
N/A,N/A,20150304,N/A,N/A
['Carduus marianus'],MILK THISTLE,20240419,['Boiron'],N/A
N/A,N/A,20210810,N/A,N/A
['MINERAL LP FOUNDATION COTTON'],MINERAL LP FOUNDATION,20240419,['JENTRY KELLEY'],N/A
N/A,N/A,20091118,N/A,N/A
N/A,N/A,20181212,N/A,N/A
N/A,N/A,20160415,N/A,N/A
N/A,N/A,20120522,N/A,N/A
N/A,N/A,20140415,N/A,N/A
N/A,N/A,20171120,N/A,N/A
N/A,N/A,20191216,N/A,N/A
['levonorgestrel and ethinyl estradiol'],LEVONORGESTREL AND ETHINYL ESTRADIOL,20231122,['Acella Pharmaceuticals'],N/A
N/A,N/A,20131107,N/A,N/A
N/A,N/A,20141222,N/A,N/A
N/A,N/A,20231207,N/A,N/A
N/A,N/A,20211105,N/A,N/A
N/A,N/A,20240419,N/A,N/A
['GIVLAARI'],GIVOSIRAN SODIUM,20240430,"['Alnylam Pharmaceuticals, Inc.']",N/A
N/A,N/A,20130906,N/A,N/A
N/A,N/A,20180615,N/A,N/A
['Pink Bismuth Regular Strength'],BISMUTH SUBSALICYLATE,20240927,['AAFES/Your Military Exchanges'],N/A
N/A,N/A,20240419,N/A,N/A
['ALBUMINEX'],ALBUMIN HUMAN,20230629,['BPL'],N/A
['Valsartan and Hydrochlorothiazide'],VALSARTAN AND HYDROCHLOROTHIAZIDE,20231211,['Bryant Ranch Prepack'],N/A
N/A,N/A,20220330,N/A,N/A
N/A,N/A,20160430,N/A,N/A
N/A,N/A,20130724,N/A,N/A
N/A,N/A,20240419,N/A,N/A
N/A,N/A,20170824,N/A,N/A
['Triamcinolone Acetonide'],TRIAMCINOLONE ACETONIDE,20240729,"['Teva Parenteral Medicines, Inc.']",N/A
N/A,N/A,20190710,N/A,N/A
['Pantoprazole Sodium'],PANTOPRAZOLE SODIUM,20240612,"['NCS HealthCare of KY, LLC dba Vangard Labs']",N/A
N/A,N/A,20130806,N/A,N/A
['Isosorbide dinitrate'],ISOSORBIDE DINITRATE,20240808,['Zydus Pharmaceuticals (USA) Inc.'],N/A
N/A,N/A,20181128,N/A,N/A
N/A,N/A,20240420,N/A,N/A
N/A,N/A,20240420,N/A,N/A
N/A,N/A,20240420,N/A,N/A
N/A,N/A,20151030,N/A,N/A
N/A,N/A,20210107,N/A,N/A
N/A,N/A,20240420,N/A,N/A
N/A,N/A,20120123,N/A,N/A
N/A,N/A,20150525,N/A,N/A
N/A,N/A,20201117,N/A,N/A
N/A,N/A,20240420,N/A,N/A
N/A,N/A,20151231,N/A,N/A
N/A,N/A,20200414,N/A,N/A
N/A,N/A,20240420,N/A,N/A
['Soft Care Instant Hand Sanitizer AF'],BENZALKONIUM CHLORIDE,20191217,"['Diversey, Inc.']",N/A
N/A,N/A,20240420,N/A,N/A
N/A,N/A,20240420,N/A,N/A
N/A,N/A,20240420,N/A,N/A
['diclofenac sodium'],DICLOFENAC SODIUM,20230714,['Bryant Ranch Prepack'],N/A
N/A,N/A,20240420,N/A,N/A
N/A,N/A,20211222,N/A,N/A
N/A,N/A,20141217,N/A,N/A
N/A,N/A,20190503,N/A,N/A
N/A,N/A,20170130,N/A,N/A
N/A,N/A,20171206,N/A,N/A
['EMU THERAPY Cool Menthol Therapy Pain Relief Cream'],MENTHOL,20231106,['ACA MANAGEMENT LLC'],N/A
N/A,N/A,20230111,N/A,N/A
['Tadalafil'],TADALAFIL,20231010,"['Sun Pharmaceutical Industries, Inc.']",N/A
N/A,N/A,20161212,N/A,N/A
['BURTS BEES BABY BEE DIAPER RASH'],ZINC OXIDE,20181221,"[""BURT'S BEES, INC.""]",N/A
N/A,N/A,20190912,N/A,N/A
N/A,N/A,20111115,N/A,N/A
N/A,N/A,20180619,N/A,N/A
N/A,N/A,20220426,N/A,N/A
N/A,N/A,20200603,N/A,N/A
N/A,N/A,20200518,N/A,N/A
N/A,N/A,20190117,N/A,N/A
N/A,N/A,20190909,N/A,N/A
N/A,N/A,20241016,N/A,N/A
N/A,N/A,20120702,N/A,N/A
['Physicians EZ Use B-12 Compliance'],PHYSICIANS EZ USE B-12 COMPLIANCE,20241005,"['Asclemed USA, Inc.']",N/A
N/A,N/A,20160823,N/A,N/A
N/A,N/A,20210611,N/A,N/A
N/A,N/A,20211229,N/A,N/A
N/A,N/A,20240919,N/A,N/A
['Sleep Aid Maximum Strength'],DIPHENHYDRAMINE HCL,20231023,"['P & L Development, LLC']",N/A
N/A,N/A,20240510,N/A,N/A
N/A,N/A,20160825,N/A,N/A
N/A,N/A,20191226,N/A,N/A
N/A,N/A,20161231,N/A,N/A
['Muscle Balm'],"MENTHOL, UNSPECIFIED FORM, CAMPHOR (SYNTHETIC)",20241004,"['Natural Essentials, Inc.']",N/A
['Conditioner'],SALICYLIC ACID CONDITIONER,20240510,['Bondi Boost U.s LLC'],N/A
N/A,N/A,20100111,N/A,N/A
N/A,N/A,20200708,N/A,N/A
N/A,N/A,20181214,N/A,N/A
N/A,N/A,20220708,N/A,N/A
['Tolnaftate'],ANTIFUNGAL CONTINUOUS LIQUID SPRAY,20240130,['HEB'],N/A
N/A,N/A,20160406,N/A,N/A
N/A,N/A,20180516,N/A,N/A
['DG Health Triple Antibiotic'],"BACITRACIN ZINC, NEOMYCIN, POLYMYXIN B",20240918,"['Dolgencorp, LLC']",N/A
['Dandruff Repair Mask'],SALICYLIC ACID MASK,20240421,['Bondi Boost U.S LLC'],N/A
